18,53,48,35,62,61,39,33,49,8,45,99,89,63,87,86,7,80,68,41,86,35,63,20,59,18,67,31,36,74,21,87,53,39,87,13,32,66,29,77,53,94,64,76,13,16,77,40,77,39,39,58,9,93,4,27,5,17,73,97,47,17,6,82,18,84,12,83,88,48,64,55,35,17,90,21,33,14,18,10,48,67,52,41,41,40,82,72,26,79,22,3,30,65,12,65,20,95,8,62
35,21,10,59,9,27,36,52,29,41,62,49,6,74,86,18,29,18,2,43,73,59,69,0,42,91,25,51,45,18,10,91,70,88,24,28,98,14,96,93,91,7,44,69,96,3,43,99,34,32,84,98,27,25,42,96,28,60,35,29,39,86,35,75,16,66,20,75,62,0,53,37,40,74,97,8,32,78,62,66,55,40,31,51,76,25,29,57,42,19,74,65,31,44,99,17,44,36,97,73
8,24,58,20,75,7,93,59,39,22,75,59,34,0,19,51,42,44,67,30,28,62,99,96,30,0,94,13,15,57,16,33,34,3,98,29,45,2,29,18,71,98,16,91,94,8,94,9,77,34,97,1,80,90,10,94,31,6,32,47,66,40,96,35,7,77,4,73,49,76,90,7,52,36,92,37,30,31,62,78,76,30,33,30,34,50,44,21,90,61,22,57,61,5,18,57,17,95,2,12
70,5,82,87,51,1,99,47,0,86,55,24,86,0,34,92,99,32,3,34,94,21,23,43,1,13,47,1,13,13,64,49,13,34,4,63,33,23,52,61,45,42,45,99,65,52,88,40,2,77,31,63,33,32,61,57,74,82,36,75,77,40,92,43,72,24,27,18,51,19,72,72,74,29,7,66,88,56,90,54,43,76,54,80,23,87,69,4,57,7,51,64,35,20,45,42,0,90,71,10
69,55,50,17,75,75,67,0,86,75,99,66,60,53,61,20,5,57,73,99,78,67,91,70,83,47,95,48,72,3,19,34,74,49,13,88,30,89,75,72,12,54,82,36,46,82,1,7,71,80,77,86,88,79,44,17,83,48,97,26,89,53,55,62,71,58,74,71,69,32,36,98,91,58,47,14,18,37,55,32,10,3,76,83,71,10,66,18,96,13,66,56,19,22,30,14,25,10,0,86
35,52,50,79,1,92,66,83,53,87,68,23,45,98,88,85,62,92,2,90,32,10,32,57,62,77,84,7,75,3,48,8,68,98,17,89,70,49,51,69,75,28,94,56,89,7,23,67,42,36,61,73,9,39,82,9,37,58,55,36,48,30,99,51,41,9,60,90,12,8,44,17,14,60,14,24,83,52,67,93,40,82,5,96,1,93,54,21,11,3,73,26,20,61,92,65,77,80,95,36
26,86,75,29,25,47,46,89,1,55,2,18,51,8,62,85,5,90,38,78,21,90,37,21,16,27,14,62,0,8,8,96,17,13,24,20,7,98,63,8,93,90,44,75,70,13,52,97,2,45,56,34,48,90,96,33,67,47,59,19,57,42,52,49,73,14,70,59,20,28,99,92,32,12,60,98,46,62,43,67,80,42,93,65,11,96,28,11,3,10,29,65,23,17,72,7,19,92,94,63
68,27,67,69,72,53,84,31,2,28,43,62,48,79,98,82,17,82,97,68,76,95,68,87,74,22,86,62,44,28,5,2,99,80,41,72,52,28,7,90,51,33,53,55,16,60,82,61,84,31,14,15,69,28,30,63,16,55,95,26,48,29,82,9,17,74,73,8,7,58,88,5,34,57,51,87,28,40,97,14,69,86,2,59,60,43,16,18,46,44,20,85,15,57,47,82,75,86,22,36
72,56,45,49,71,17,62,67,13,89,16,76,11,45,98,65,77,58,34,82,10,44,35,30,77,81,93,63,90,11,23,50,95,4,7,56,81,44,25,7,83,30,53,15,82,95,96,62,14,11,70,99,44,0,68,13,50,55,78,59,27,75,18,2,75,84,3,40,52,48,69,44,83,26,60,98,18,30,94,93,32,45,57,29,37,12,90,65,94,19,20,81,95,33,44,18,11,87,81,35
1,30,22,90,22,68,33,70,46,84,58,21,11,7,63,83,10,49,42,84,80,52,54,69,8,79,41,0,89,14,5,68,53,25,5,78,25,45,54,80,38,32,62,90,0,94,75,65,7,87,54,54,93,6,62,37,30,23,73,7,2,62,87,63,13,9,66,66,1,86,88,37,27,69,17,69,67,82,12,22,18,13,30,83,5,2,76,67,54,92,95,19,42,20,22,22,89,72,99,34
18,46,84,4,27,17,91,47,11,27,72,70,12,68,41,0,86,76,48,32,30,27,38,36,19,53,78,54,11,42,84,46,37,60,56,22,34,4,83,78,35,6,56,3,41,89,79,66,63,17,39,21,36,91,56,38,27,83,59,76,85,15,69,26,76,0,1,85,46,68,35,7,79,23,9,88,48,17,43,56,36,39,30,51,17,61,98,82,40,29,85,75,74,97,51,67,22,11,51,0
25,24,1,15,46,86,1,14,80,70,98,84,13,51,29,10,47,96,23,56,79,68,31,29,20,69,57,94,95,92,71,85,56,97,8,64,28,60,20,99,79,26,70,56,27,72,37,92,53,91,98,88,59,37,9,9,43,7,43,21,4,77,25,98,63,44,13,13,17,89,24,67,26,60,66,9,96,66,42,68,92,21,7,28,73,32,72,11,87,31,31,34,95,10,42,74,68,83,25,43
51,79,67,33,22,23,11,12,83,66,12,35,41,17,29,41,19,62,1,84,32,18,18,27,39,90,37,15,24,71,24,12,0,28,88,25,57,41,6,11,15,88,0,87,4,93,23,15,52,57,59,26,69,25,14,44,36,11,33,19,32,0,84,57,30,55,16,54,53,10,64,18,85,78,27,92,78,70,47,76,10,4,39,19,16,91,49,4,71,63,57,66,14,79,94,77,57,14,71,75
10,21,51,70,46,82,41,90,51,11,97,80,43,48,90,2,41,85,4,97,19,85,74,45,46,42,46,72,3,22,32,20,75,51,51,98,77,48,59,63,71,13,86,38,11,86,19,49,77,1,17,19,45,53,45,91,43,52,42,72,87,68,79,3,12,21,95,5,58,90,12,3,32,98,66,0,78,0,27,51,17,98,56,79,64,16,97,39,18,17,42,21,33,65,53,68,88,7,77,92
6,94,96,98,84,14,68,86,46,41,51,15,91,0,46,97,19,86,36,18,34,94,79,23,63,99,2,35,93,54,98,28,23,8,5,19,33,75,13,41,81,50,61,42,50,90,31,54,55,1,91,4,6,6,73,31,76,44,59,24,37,53,73,74,9,18,88,42,15,7,98,1,25,53,34,21,63,89,70,14,61,72,77,53,83,25,6,65,22,62,62,68,90,2,2,61,72,29,41,94
64,12,34,32,22,98,60,1,77,58,75,95,95,46,32,40,84,68,89,95,71,72,46,17,15,42,20,15,13,39,21,36,19,53,95,42,56,98,0,82,7,23,53,74,49,12,42,68,53,72,85,45,20,25,22,11,19,81,79,88,2,6,17,14,95,91,63,99,34,50,93,51,65,98,39,51,85,52,14,73,29,19,15,87,79,52,53,7,59,18,82,83,47,66,56,9,56,31,47,97
31,90,14,16,51,50,26,56,3,4,44,97,53,45,51,8,17,47,56,89,80,96,91,50,87,39,55,48,71,33,17,4,14,33,86,20,57,67,30,39,2,33,49,49,5,22,38,71,82,7,33,35,12,94,6,6,26,16,37,14,37,66,13,10,64,51,78,10,24,63,43,66,12,26,68,93,90,24,13,60,32,54,93,24,68,83,90,67,84,30,59,5,58,92,57,34,23,16,83,59
52,38,24,13,80,22,39,55,59,12,89,59,57,40,73,55,4,86,97,54,50,15,53,35,26,89,94,69,94,72,19,42,42,2,3,91,77,32,35,44,72,79,20,69,93,22,64,16,30,15,52,94,34,55,34,80,37,71,4,95,34,40,84,51,58,0,16,5,23,2,17,96,66,20,9,34,77,79,10,16,67,81,67,6,3,30,66,31,65,16,3,25,73,73,53,23,18,2,44,67
6,95,94,90,17,64,83,47,51,48,44,90,98,81,40,48,89,0,74,91,81,93,86,83,80,92,98,32,90,48,80,29,88,9,61,37,27,69,21,33,43,71,5,51,68,83,85,82,40,77,58,45,25,44,20,87,58,97,30,27,6,54,90,7,37,60,79,13,93,32,79,46,76,77,39,3,26,92,33,14,61,19,62,65,69,90,12,42,57,60,58,57,85,19,5,3,13,55,52,31
44,10,93,28,9,9,51,40,5,55,34,54,32,46,35,62,18,76,42,42,66,48,67,51,82,36,60,12,10,70,86,46,99,65,57,41,95,72,50,7,30,93,10,54,17,79,18,47,89,89,27,6,15,21,35,77,9,35,70,78,96,31,63,68,3,38,88,99,69,24,10,3,34,46,62,85,97,50,49,97,52,34,66,2,74,11,30,76,22,17,25,43,12,37,53,76,80,97,49,49
60,2,43,40,46,61,35,90,67,87,22,93,57,56,6,93,75,0,52,54,28,17,83,85,74,14,64,80,45,65,92,67,56,86,68,3,35,96,15,66,41,19,74,73,17,35,61,21,16,63,39,68,39,66,95,40,59,26,24,66,39,15,7,15,28,72,27,53,52,16,91,23,45,69,81,5,37,56,34,3,30,93,12,78,96,50,94,84,35,85,7,11,94,2,21,22,79,97,46,59
44,55,95,88,59,25,53,58,41,51,35,28,7,2,96,43,81,38,48,8,73,2,90,27,52,35,11,75,34,69,58,14,62,54,99,99,4,29,49,67,88,49,25,60,5,95,87,69,88,64,66,62,69,83,59,80,71,58,4,18,31,38,92,5,82,96,18,27,21,49,69,98,20,27,13,90,47,68,79,3,48,65,89,82,25,82,90,54,22,38,91,12,21,39,90,33,34,88,5,5
4,31,64,14,65,59,71,82,11,43,85,78,29,30,31,60,71,95,53,66,31,91,96,85,82,67,36,16,44,51,91,77,9,68,19,1,19,98,79,74,85,70,94,91,76,49,74,81,88,91,45,57,33,76,25,40,87,49,77,59,6,0,73,12,5,15,37,7,66,14,63,13,50,52,18,95,39,29,17,20,28,63,0,15,13,5,56,92,45,93,13,65,67,39,66,53,29,61,16,61
76,92,65,31,75,11,73,23,99,75,2,81,6,42,93,95,50,9,95,37,76,45,50,22,95,50,93,99,93,84,55,28,12,66,85,59,10,11,49,73,52,1,37,13,66,97,30,23,74,41,55,44,98,28,8,93,43,12,71,43,95,58,67,60,7,27,66,20,70,80,11,90,0,68,20,65,81,81,73,8,70,92,98,55,1,83,69,47,1,85,38,15,51,81,26,10,30,50,51,50
18,71,32,50,41,39,99,64,60,91,1,64,95,67,48,14,35,57,36,35,47,97,9,3,50,80,42,36,28,46,47,62,62,53,72,93,16,35,62,23,37,55,49,9,78,11,44,55,85,42,97,61,88,64,23,58,89,69,77,51,76,72,32,31,76,2,92,44,31,60,94,19,72,30,99,48,53,74,94,69,72,69,66,54,58,9,99,17,25,7,47,57,75,33,36,95,93,8,71,86
98,44,55,61,61,81,0,70,23,87,38,9,86,81,21,36,76,87,67,23,8,53,2,97,65,21,96,73,1,58,26,74,2,88,93,4,74,57,29,70,86,17,9,91,17,73,42,58,73,42,40,53,82,44,91,93,86,73,0,49,49,84,21,52,16,14,63,72,54,19,83,16,6,45,19,66,76,85,86,99,11,20,69,97,97,44,58,74,62,55,82,47,62,72,88,21,87,24,76,26
26,98,83,23,52,62,76,61,83,0,94,93,11,40,9,87,2,54,19,19,57,71,85,72,36,36,19,9,7,22,47,50,23,51,63,67,10,52,35,80,60,22,7,90,52,48,24,1,98,77,81,93,27,17,47,87,40,16,12,62,79,41,52,98,41,43,46,3,88,74,99,58,32,99,45,14,84,70,45,93,67,49,59,6,56,23,37,61,62,71,29,21,99,24,99,58,92,87,21,17
5,71,62,63,41,79,78,30,91,39,28,51,61,80,88,94,29,95,4,61,75,1,43,87,2,47,50,87,18,98,52,19,65,90,83,39,90,82,2,31,57,4,52,3,3,42,0,30,31,83,6,15,20,64,72,20,3,30,17,32,13,19,94,58,97,57,13,75,64,36,95,33,4,52,6,8,36,89,77,19,62,12,24,63,96,52,17,36,84,22,77,6,9,38,68,59,91,47,5,87
4,81,95,18,51,80,32,24,80,57,93,25,9,50,49,13,31,56,41,8,20,13,54,75,94,18,31,48,71,81,90,37,95,85,14,11,4,57,7,90,73,68,49,36,36,15,77,94,99,40,49,52,82,54,12,47,51,39,9,48,66,76,79,76,50,92,76,46,94,83,61,84,96,59,8,20,25,76,87,39,79,26,77,6,53,45,54,9,73,73,2,20,10,21,56,20,18,39,53,10
99,66,76,25,24,41,29,80,69,95,56,3,49,2,4,91,57,1,13,18,43,47,1,31,95,53,83,1,85,58,29,12,45,46,55,25,19,94,95,16,36,61,15,10,31,42,94,38,89,87,1,39,42,51,19,90,94,30,4,84,5,60,0,81,16,73,79,76,36,65,97,84,56,87,55,46,10,17,80,37,69,72,52,84,78,75,90,71,64,39,70,61,81,55,98,45,69,55,57,74
